Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer
23.96248681,0.775788354,313.4424048,5.484360874,82.32123617,46.23195008,-20.50910839,0.675826733,Acidic Soil,rice,DAP
22.90459808,0.772051679,299.5021554,6.152159132,78.15788162,50.63438295,159.5640307,1.194017053,Peaty Soil,rice,Organic Fertilizer
24.37277863,0.791331553,-85.70959335,7.05460407,74.62661636,151.7401252,147.5485129,1.707318897,Loamy Soil,rice,Balanced NPK Fertilizer
26.05365429,0.857941386,269.2418655,5.976674827,80.55537827,57.303556,81.83335127,0.78617154,Acidic Soil,rice,Lime
21.86339684,0.713272209,186.4467731,7.507470018,67.75225758,141.919592,-20.50910839,1.702498891,Loamy Soil,rice,Muriate of Potash
19.26298597,0.76354118,274.1967289,6.67274393,73.6586746,78.98174473,111.5487021,0.845848141,Loamy Soil,rice,Compost
20.40361262,0.845025942,232.2567903,7.573503843,71.24128156,74.07763913,94.6855234,2.183892556,Peaty Soil,rice,Organic Fertilizer
26.03961259,0.874311391,263.3513228,5.973094552,79.94100656,57.09595097,63.45739417,1.272333517,Peaty Soil,rice,Lime
20.28568522,0.665181154,277.029502,7.007753639,80.21743755,141.2061063,137.279138,0.885679641,Loamy Soil,rice,Compost
21.24983957,0.743850787,191.2824737,6.989162384,68.26590661,153.5704484,152.442148,2.091261096,Loamy Soil,rice,Balanced NPK Fertilizer
19.5193546,0.8597407,268.3484504,5.927365111,72.53686695,50.3789362,66.54373653,1.751656355,Peaty Soil,rice,Lime
23.51172745,0.926615607,194.7965058,6.642999387,70.84642149,122.2543494,139.1804434,2.109801555,Loamy Soil,rice,Balanced NPK Fertilizer
22.06135866,0.926693686,233.5651557,5.56905157,68.446876,-37.64973873,54.32360711,2.041603339,Peaty Soil,rice,DAP
26.85548831,0.735172338,226.2750979,6.793279131,75.72362818,158.3106468,144.8063616,0.926670744,Loamy Soil,rice,Compost
24.39511834,0.831320634,269.3192987,5.300017503,77.19245024,37.97407436,159.5640307,2.324111267,Peaty Soil,rice,DAP
22.27394399,0.695640511,262.5344497,6.465937566,78.38117347,60.13842735,94.05921112,3.241983684,Peaty Soil,rice,Water Retaining Fertilizer
27.23193792,0.744019924,195.7418633,6.770412446,71.47928875,152.8163198,143.9421517,1.649282811,Loamy Soil,rice,Balanced NPK Fertilizer
23.12337117,0.708796011,251.1259534,7.07068968,78.43653078,125.0719986,-20.50910839,2.373446241,Loamy Soil,rice,Muriate of Potash
25.52694333,0.84236956,312.8210245,6.785582263,82.87921825,82.30798506,137.7631186,1.11658773,Loamy Soil,rice,Balanced NPK Fertilizer
19.70107452,0.810935069,175.6282523,7.094862552,71.11864082,118.3263782,115.5364945,1.678617919,Loamy Soil,rice,Balanced NPK Fertilizer
25.57376827,0.896791356,267.3431469,6.995289487,82.09759446,150.0835938,138.3822964,1.543809753,Loamy Soil,rice,Balanced NPK Fertilizer
21.12846688,0.737375173,280.6537276,6.873229391,77.79489618,151.4419237,137.9796145,1.994651344,Loamy Soil,rice,Balanced NPK Fertilizer
28.62633993,0.796271018,293.0827331,7.490576533,85.33357778,69.83112062,69.13155093,1.298000652,Peaty Soil,rice,Organic Fertilizer
24.76970906,0.694309594,306.0816006,5.021646357,69.69177575,46.46698832,60.7260022,1.238740472,Peaty Soil,rice,DAP
28.35108806,0.939401705,214.8334222,6.054365666,72.18893541,79.11666976,67.80666146,2.201564851,Peaty Soil,rice,Organic Fertilizer
21.86598023,0.82909515,204.7781507,7.463554597,71.20464463,79.60123422,93.86199626,2.03131888,Peaty Soil,rice,Organic Fertilizer
27.85849127,0.820360861,201.0205265,3.908612908,35.52771842,39.25697981,50.18752265,2.283016614,Peaty Soil,rice,Urea
23.01596221,0.789997366,193.665982,5.772202196,74.51200178,51.77721148,67.1822315,1.57544407,Peaty Soil,rice,Lime
25.60471868,0.907730519,222.327876,6.133922124,78.32411351,70.42190935,86.38538966,0.991671697,Acidic Soil,rice,Compost
25.53250023,0.972361206,194.7768001,6.021259927,72.77505443,-37.64973873,68.32791641,1.185095574,Peaty Soil,rice,DAP
26.02396836,0.921186115,228.0731423,5.200006126,75.25435863,36.05711225,69.40660961,2.254797524,Peaty Soil,rice,DAP
24.10841657,0.723924287,225.4881231,6.753936977,73.66761391,83.50161097,85.4681021,1.025208586,Acidic Soil,rice,General Purpose Fertilizer
25.10155973,0.726402497,249.8864421,4.95682218,78.73087438,38.65922814,57.36156198,1.035689469,Acidic Soil,rice,DAP
26.03237083,0.74153318,176.9416189,6.115012058,72.91832683,63.55498743,61.74036078,2.09977612,Peaty Soil,rice,Organic Fertilizer
25.30575575,0.784366362,208.5278917,5.640192818,75.5019106,53.90556321,56.77538083,0.883058101,Acidic Soil,rice,Lime
21.82344026,0.88838795,207.3115402,6.56025867,70.87253223,67.03509894,99.06223463,1.825822881,Peaty Soil,rice,Organic Fertilizer
24.43834397,0.680926341,285.1857316,7.052701026,84.75106179,135.6995437,150.7602273,2.102542266,Loamy Soil,rice,Water Retaining Fertilizer
21.0542625,0.727610656,244.3784441,7.108017049,79.93967849,85.93880187,113.1005319,1.039095245,Loamy Soil,rice,Balanced NPK Fertilizer
27.12488293,0.701854902,228.4231868,5.983082855,76.22054645,60.77980096,74.87080137,1.334452714,Peaty Soil,rice,Lime
26.18155787,0.737818645,240.4468768,7.336402297,80.64002878,91.56809887,100.0006404,1.243502094,Peaty Soil,rice,Organic Fertilizer
23.55674159,0.858550263,281.1266361,6.025473893,75.40753489,58.33054487,70.42522764,1.261538956,Peaty Soil,rice,Organic Fertilizer
21.46220174,0.741810499,223.9720572,6.480742029,66.9215334,88.66493423,100.8450277,1.539825944,Loamy Soil,rice,Balanced NPK Fertilizer
23.95341145,0.769097694,280.5599529,6.611215274,35.52771842,74.15173031,114.207173,1.58981557,Loamy Soil,rice,Urea
50.17984508,0.757146563,256.4043086,6.347789015,78.63886658,64.45628699,75.26036297,0.686584713,Acidic Soil,rice,Compost
23.95212609,0.792236589,186.5433777,7.308980647,74.00130947,131.784194,147.8995073,1.27170114,Loamy Soil,rice,Balanced NPK Fertilizer
24.11678814,0.784952638,194.3944954,5.283930931,70.74658541,47.06712876,54.83083978,1.516280226,Peaty Soil,rice,DAP
4.011486444,0.549390457,71.6773655,7.037524604,60.47601453,150.0899402,143.0770165,0.426201977,Neutral Soil,wheat,Compost
24.29213675,0.419623961,104.3548685,6.23715649,57.99384867,60.90799855,52.90462013,1.816563346,Acidic Soil,wheat,Water Retaining Fertilizer
22.2777865,0.493737236,105.4834095,6.784491024,57.09062718,114.9975066,97.05021204,2.268553135,Neutral Soil,wheat,Water Retaining Fertilizer
28.96083137,0.422391584,99.61262918,6.706548834,54.81966512,74.8680703,73.71408506,1.677012432,Neutral Soil,wheat,Water Retaining Fertilizer
22.2207757,0.458002436,107.7706233,6.381216183,58.7797483,77.72161187,-20.50910839,0.819719742,Neutral Soil,wheat,Muriate of Potash
36.30331305,0.371039501,-85.70959335,6.747759193,58.17258627,66.79708451,67.72015472,2.048923356,Neutral Soil,wheat,Water Retaining Fertilizer
27.98248307,0.43892045,83.61562914,6.848887538,56.0932722,140.4914454,131.5856127,1.540144412,Neutral Soil,wheat,Water Retaining Fertilizer
31.38889914,0.227436131,168.0241204,6.612058377,63.87507611,88.7088158,96.62714434,3.241983684,Neutral Soil,wheat,Water Retaining Fertilizer
32.48684907,0.42949924,87.78056613,6.295652104,59.12956182,43.54395518,65.25710505,1.835545022,Acidic Soil,wheat,DAP
26.95073391,0.394934587,107.1212379,6.622068107,63.33403531,58.38663579,73.29283447,0.857376678,Acidic Soil,wheat,Compost
32.43703701,0.306216062,132.7615646,6.551901249,66.88088908,61.22547532,72.99084961,0.774540627,Acidic Soil,wheat,Compost
30.10795385,0.496548156,159.9961964,6.438045167,60.0354755,49.3532746,74.05132943,1.346557474,Acidic Soil,wheat,DAP
33.01417032,0.434573399,104.5256915,6.177378958,64.41959057,51.1131803,68.33069034,1.838058517,Acidic Soil,wheat,Water Retaining Fertilizer
21.49789366,0.505430445,115.8532843,7.32351637,56.81162674,148.3277348,144.0957657,1.535345609,Neutral Soil,wheat,Water Retaining Fertilizer
23.62434967,0.602244541,122.7640695,6.648365787,57.31735929,89.31115368,73.42359592,1.104918409,Neutral Soil,wheat,Water Retaining Fertilizer
24.94160731,0.366425426,162.4109564,6.378367773,59.45174792,65.88518957,89.91015482,1.317526053,Neutral Soil,wheat,Water Retaining Fertilizer
25.08757706,0.50402044,138.6127849,5.962440748,59.23301438,46.27093245,48.40085647,3.241983684,Acidic Soil,wheat,DAP
32.8422448,0.344761504,146.2042568,6.507024819,35.52771842,58.16845437,159.5640307,3.241983684,Acidic Soil,wheat,Urea
32.52570973,0.227436131,147.2514541,6.668940763,63.77970327,87.47699327,110.3656195,2.135828509,Neutral Soil,wheat,Water Retaining Fertilizer
21.5384955,0.322676658,83.41810423,6.704535147,57.69513866,142.5517185,134.7366286,2.196342467,Neutral Soil,wheat,Water Retaining Fertilizer
29.53793859,0.544350802,88.94508148,6.339765909,60.61833734,47.70484144,65.7066931,0.916149059,Acidic Soil,wheat,DAP
33.07953181,0.312350268,149.1751317,6.530646306,86.96971052,109.3252223,115.2181078,1.089719922,Neutral Soil,wheat,Water Retaining Fertilizer
22.27239299,0.577219203,89.70926628,5.928983006,53.72521062,64.03742473,51.68268147,1.463325046,Acidic Soil,wheat,Lime
28.66559207,0.321541648,172.5859645,6.696490805,61.52162203,63.59995331,71.42003266,1.444843693,Acidic Soil,wheat,Water Retaining Fertilizer
32.33931303,0.410546045,132.8702936,6.033188104,61.77343922,39.46010784,74.48995627,2.118570871,Acidic Soil,wheat,DAP
29.27347085,0.53215252,148.9391637,6.666689091,59.93054686,69.68563273,88.213315,2.439574129,Neutral Soil,wheat,Water Retaining Fertilizer
35.20701108,0.27874907,142.3727397,6.723629658,35.52771842,59.93747233,94.66503492,1.333745789,Neutral Soil,wheat,Urea
29.59178779,0.329273555,110.7988208,6.554454941,62.93357765,71.20829796,69.25495886,1.388822781,Neutral Soil,wheat,Water Retaining Fertilizer
22.79167268,0.972361206,306.0816006,6.453407131,58.27824976,55.79241258,69.27196246,1.348090451,Acidic Soil,wheat,General Purpose Fertilizer
28.39836087,0.468552517,100.225184,6.431833336,59.51647319,67.044412,73.26297938,0.928125359,Neutral Soil,wheat,Compost
35.89364699,0.514505521,306.0816006,6.440322186,61.63704293,88.29728767,93.53693826,1.530613099,Neutral Soil,wheat,Water Retaining Fertilizer
18.90938924,0.331060811,118.3587767,6.136260097,55.35238988,62.51043423,56.3758705,2.416648046,Acidic Soil,wheat,Water Retaining Fertilizer
25.6364456,0.365204718,167.654874,6.450021429,61.83556722,41.66877709,64.88863962,1.421500797,Acidic Soil,wheat,DAP
23.42349139,0.398636058,92.34634897,7.032671228,54.42322441,139.2383834,133.737442,2.374614541,Neutral Soil,wheat,Water Retaining Fertilizer
30.82012689,0.374483827,174.5803562,6.173218773,65.56121278,52.28200669,71.29950086,1.384762391,Acidic Soil,wheat,Water Retaining Fertilizer
27.61373703,0.570784689,78.99185834,7.143641519,55.85775289,153.6203173,127.4713507,2.169481635,Neutral Soil,wheat,Water Retaining Fertilizer
28.5219174,0.584369245,113.9780577,6.536152693,58.49842804,120.9333983,134.1886764,2.503149936,Neutral Soil,wheat,Water Retaining Fertilizer
26.00964477,0.390725412,129.8985305,6.546450071,64.42633315,45.86502829,73.90977516,1.458702475,Acidic Soil,wheat,DAP
33.21422432,0.478738744,76.0605719,6.923358118,56.04488347,97.07847872,77.9706144,1.454342893,Neutral Soil,wheat,Water Retaining Fertilizer
50.17984508,0.227436131,136.1129846,6.916279252,62.32242847,64.89207604,90.56059562,0.448923403,Neutral Soil,wheat,Compost
29.0235189,0.299822559,107.5106083,6.282388127,57.54217859,49.10341333,63.26638708,0.978191602,Acidic Soil,wheat,DAP
24.39999244,0.284039084,106.8031382,6.064117639,58.92177113,46.61699343,53.78952594,1.680332741,Acidic Soil,wheat,DAP
28.08735356,0.508449978,130.7659767,6.673740702,60.64195605,104.3432427,104.0663985,1.61714053,Neutral Soil,wheat,Water Retaining Fertilizer
25.59826894,0.436160648,97.29706591,6.583186473,53.50216467,61.06402049,54.16810573,2.138069105,Acidic Soil,wheat,Water Retaining Fertilizer
30.80307677,0.972361206,306.0816006,6.306003438,65.31389809,72.54391147,88.89948312,1.471610205,Acidic Soil,wheat,General Purpose Fertilizer
24.30811991,0.519435719,173.5692606,6.23379023,61.94823665,43.9839596,63.90354706,1.132377867,Acidic Soil,wheat,DAP
21.89841272,0.591764022,76.29925649,6.196818914,52.24019102,54.89742919,52.13499781,-0.280559958,Acidic Soil,wheat,Compost
22.37348365,0.397675983,82.38797379,8.82843282,55.6591259,34.65997027,51.00873145,1.8391076,Acidic Soil,wheat,DAP
25.70178186,0.54487355,167.8706296,6.459144886,86.96971052,56.3316443,93.15832117,1.109213711,Neutral Soil,wheat,Water Retaining Fertilizer
28.15183047,0.508522266,104.9943335,5.71821624,56.56041905,43.42952958,57.11894349,0.798899268,Acidic Soil,wheat,DAP
26.42814242,0.483696595,60.76831178,6.265102059,56.58059864,50.23380799,44.0759895,0.967325788,Acidic Soil,wheat,Muriate of Potash
24.38705594,0.548280844,112.3144914,6.256670219,56.97780085,52.39397938,55.21303719,-0.280559958,Acidic Soil,wheat,Compost
21.05390164,0.582950433,120.8664228,6.526513229,60.34431586,79.97965609,76.81905452,1.559892528,Neutral Soil,wheat,Water Retaining Fertilizer
4.011486444,0.585611062,112.1744906,6.553131915,58.20546077,65.53128264,82.12218494,0.695056739,Neutral Soil,wheat,Compost
23.9458603,0.474169651,112.3275718,6.64142977,61.23886601,68.07843269,74.11904779,-0.280559958,Neutral Soil,wheat,Compost
28.66740363,0.60621262,99.1971624,6.361968083,59.09897907,58.63613292,62.49651067,0.936581528,Acidic Soil,wheat,Compost
30.84611954,0.393605827,131.5584794,6.29135106,61.69256368,50.67646998,68.77404118,2.180147408,Acidic Soil,wheat,Water Retaining Fertilizer
21.21745409,0.456044131,167.4029811,6.713935644,56.17417942,69.86294168,72.73923182,0.711932911,Neutral Soil,wheat,Compost
24.02002805,0.341461499,109.3388838,6.53456026,56.64449162,56.73217929,59.71191499,1.238025195,Neutral Soil,wheat,Water Retaining Fertilizer
26.79942571,0.324503152,133.9804791,6.190177828,60.57870984,53.60626224,65.29142468,2.05806757,Acidic Soil,wheat,Water Retaining Fertilizer
24.21286359,0.460912488,86.68576593,6.017103279,57.64017534,43.31958806,60.01143091,1.473622934,Acidic Soil,wheat,DAP
27.9811212,0.483168068,63.51228583,6.450878547,53.3428182,54.45074072,63.41896893,1.106000409,Acidic Soil,wheat,Water Retaining Fertilizer
26.02427471,0.490576385,135.7161982,6.39125051,61.01055366,49.33931787,64.22480959,0.899125978,Acidic Soil,wheat,DAP
28.70982532,0.338175825,-85.70959335,3.908612908,62.15603696,81.4703585,96.31994797,3.241983684,Neutral Soil,wheat,Lime
23.02220822,0.227436131,141.2293048,6.361394005,56.83781102,49.09805988,71.76809252,0.895111598,Acidic Soil,wheat,DAP
19.78395604,0.558214904,113.9130327,6.918155724,60.32707883,150.6462777,147.7614135,2.039955744,Neutral Soil,wheat,Water Retaining Fertilizer
21.69380337,0.352090992,94.34224094,6.734298996,58.11103023,49.0365839,69.19059001,0.596145091,Acidic Soil,wheat,DAP
31.59835712,0.584730146,82.74192622,6.327851312,57.30150688,56.33745016,51.98155345,-0.280559958,Acidic Soil,wheat,Compost
32.53307808,0.362834185,152.2828363,6.811977832,63.34015001,71.05194811,87.95544164,0.785318101,Neutral Soil,wheat,Compost
29.95996368,0.513199046,121.1813442,6.370424399,59.21418448,108.0963197,110.9513899,1.116474534,Neutral Soil,wheat,Water Retaining Fertilizer
20.73365237,0.579846705,100.5978129,6.461204064,56.90612387,61.43621323,67.5278894,2.295108399,Acidic Soil,wheat,Water Retaining Fertilizer
28.22375776,0.504541672,128.6294368,6.202889069,64.70449995,-37.64973873,69.60592843,1.813723741,Acidic Soil,wheat,DAP
21.38307281,0.497285181,95.89216381,6.086990462,54.15348141,36.06701123,53.55477994,1.629264895,Acidic Soil,wheat,DAP
21.17715575,0.302811015,115.608112,6.594668981,60.70596123,54.06709881,51.81075209,0.524974317,Acidic Soil,wheat,Compost
50.17984508,0.438883394,77.54462388,6.89271341,60.5463451,90.38955094,89.14189713,1.576917866,Neutral Soil,wheat,Water Retaining Fertilizer
22.33782564,0.465114072,134.019824,6.662572743,59.82462393,88.0535287,104.4638979,3.241983684,Neutral Soil,wheat,Water Retaining Fertilizer
21.42655531,0.972361206,153.3294629,6.802082453,35.52771842,81.4914371,96.44894964,2.206639208,Neutral Soil,wheat,Urea
23.66403361,0.290653538,154.2569322,6.670788719,60.99468698,148.6102095,140.4487865,1.921593395,Neutral Soil,wheat,Water Retaining Fertilizer
21.44963417,0.365786924,102.1338948,5.728215231,56.51783558,34.90144039,52.80186568,1.622906571,Acidic Soil,wheat,DAP
28.15652391,0.494934897,80.36021744,6.446327651,57.9637022,52.51388406,62.87818642,2.374587215,Acidic Soil,wheat,Water Retaining Fertilizer
30.85779607,0.35630422,169.1176235,8.82843282,66.78492664,-37.64973873,146.3190481,1.358380357,Neutral Soil,wheat,DAP
21.47462229,0.610221626,138.5011625,6.631517801,35.52771842,69.68211608,74.30464146,2.189044842,Acidic Soil,wheat,Urea
33.77110968,0.592666641,124.6687212,6.509599428,62.18868492,-37.64973873,94.62971483,1.889990677,Neutral Soil,wheat,DAP
27.6310233,0.316029918,169.9492421,6.958098123,66.48197298,145.8137809,144.9836454,1.680524708,Neutral Soil,wheat,Water Retaining Fertilizer
31.15291489,0.559123368,102.7150411,6.499648717,61.06137927,50.93520999,62.31541013,1.236598827,Acidic Soil,wheat,Water Retaining Fertilizer
27.23060573,0.59476463,85.9231235,6.789491159,60.32125542,140.6200708,140.3011773,1.193620677,Neutral Soil,wheat,Water Retaining Fertilizer
26.13595379,0.360086979,121.7397785,6.314038954,57.28662867,66.2367929,65.71915481,1.248034676,Acidic Soil,wheat,Water Retaining Fertilizer
21.58359508,0.474960978,108.3541016,6.409683612,57.24146845,72.08928449,58.90501924,1.850806376,Neutral Soil,wheat,Water Retaining Fertilizer
30.00265005,0.442470086,87.03643383,6.075101133,57.04133043,-37.64973873,49.86003824,2.077677775,Acidic Soil,wheat,DAP
18.75077773,0.386711625,123.8234516,6.482076573,59.323665,59.06038544,67.90308621,1.702929948,Acidic Soil,wheat,Water Retaining Fertilizer
33.86585062,0.308595407,84.04459808,6.771425367,58.35578687,134.9639446,119.505766,1.957577858,Neutral Soil,wheat,Water Retaining Fertilizer
19.90573319,0.36824532,178.3063888,6.622214399,63.29300808,83.54840428,107.1478206,2.396145525,Neutral Soil,wheat,Water Retaining Fertilizer
21.70614036,0.36192914,168.9302555,6.189373049,63.34181516,45.25915096,73.45820611,0.848923127,Acidic Soil,wheat,DAP
29.48754867,0.445904543,-85.70959335,6.141699561,60.06793131,38.08175403,52.49018796,1.876026608,Acidic Soil,wheat,DAP
31.50801492,0.313600658,77.67391309,6.722808427,58.23528027,153.1476831,144.1231605,1.113072823,Neutral Soil,wheat,Water Retaining Fertilizer
25.51098739,0.527863463,114.2691215,6.802679789,56.69890544,106.6234252,100.6127757,1.189905411,Neutral Soil,wheat,Water Retaining Fertilizer
24.21949906,0.464744943,165.7609214,6.346169014,59.37566196,47.90256703,85.6129136,3.241983684,Neutral Soil,wheat,DAP
21.8714006,0.455229946,124.3335811,6.152789907,57.593671,49.89539371,62.83087598,0.654751616,Acidic Soil,wheat,DAP
27.51542985,0.347865631,119.3686825,6.340107704,63.49764074,59.70657347,70.83812515,1.530734848,Acidic Soil,wheat,Water Retaining Fertilizer
32.30000936,0.428881997,123.7051506,7.068315177,64.87992853,144.9082669,159.5640307,3.241983684,Neutral Soil,wheat,Water Retaining Fertilizer
29.98462118,0.771130981,38.27654855,7.153982023,55.87419302,152.8698156,70.39589116,1.132349399,Loamy Soil,Mung Bean,Balanced NPK Fertilizer
27.56288154,0.474240316,42.22465949,7.024935507,52.88020071,139.6179658,144.6828421,1.085554408,Neutral Soil,Mung Bean,Water Retaining Fertilizer
25.98447124,0.536068069,76.31853023,6.839137429,58.68734637,107.1409232,68.12761173,1.406766891,Neutral Soil,Mung Bean,Water Retaining Fertilizer
29.1917695,0.726652959,37.50396496,6.938775394,55.78478937,151.114222,72.73332568,1.861428566,Loamy Soil,Mung Bean,Balanced NPK Fertilizer
