Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer
19.4786968,0.748374611,25.89744473,7.086932396,53.47513411,132.8319509,127.6595045,0.725646943,Loamy Soil,Lentil,Compost
20.99853377,0.601545817,63.87339683,7.287819945,60.67494614,-37.64973873,-20.50910839,1.533423217,Loamy Soil,Cotton,DAP
18.22559824,0.621887396,107.6661099,7.536811749,56.26206802,72.7414401,76.72599822,2.204947149,Peaty Soil,orange,Water Retaining Fertilizer
26.05481796,0.8027561,58.41836748,5.952354091,58.95510104,53.34464705,48.3300361,0.797145244,Acidic Soil,Tobacco,Muriate of Potash
28.703739,0.705146601,20.50107254,6.871463137,54.11852793,123.2716502,46.63290397,1.236117881,Loamy Soil,muskmelon,Muriate of Potash
26.94675137,0.594038624,33.54532258,6.795787186,55.37654805,152.3059365,154.0435806,2.447722533,Neutral Soil,Mung Bean,Water Retaining Fertilizer
23.99303916,0.765498761,84.45359941,6.969010381,59.20911032,142.3550273,148.2330859,0.536244102,Loamy Soil,Cotton,Compost
17.8095176,0.72017602,60.04087309,8.82843282,49.40955489,31.19324396,61.80993362,1.683281116,Peaty Soil,Chickpea,Urea
18.67864152,0.621541024,72.93403158,7.655648544,51.7990809,29.44915356,51.99498395,0.813681332,Alkaline Soil,Chickpea,DAP
26.5839566,0.722660142,33.27172564,3.616622367,52.17772481,38.4394493,40.9415421,0.952195593,Acidic Soil,Moth Beans,DAP
23.95692403,0.674696493,46.72393666,6.507959376,55.76405432,46.19710024,48.38425921,0.812734824,Acidic Soil,watermelon,DAP
27.80651395,0.605557233,161.7047735,7.610703623,69.74834673,83.00163695,89.05034762,1.471156885,Neutral Soil,Sugarcane,Water Retaining Fertilizer
18.56018404,0.739521717,82.24708665,8.964769061,51.69577839,24.79099986,35.77351923,0.502934402,Alkaline Soil,Chickpea,DAP
49.36842688,0.6773911,60.29903532,6.671353434,50.9637099,43.5647169,52.78878828,1.705725036,Loamy Soil,millet,DAP
44.31085195,0.457558286,38.31662211,6.631766151,50.46648235,49.70474337,61.38082356,1.801141776,Neutral Soil,millet,DAP
18.89925166,0.647704941,39.23267989,7.092698803,55.28498103,141.0832539,133.192121,0.985364921,Loamy Soil,Lentil,Compost
20.00783709,0.687059198,133.5097993,6.898827267,59.52448306,141.081545,138.308752,1.784393426,Loamy Soil,Coffee,Water Retaining Fertilizer
23.10623521,0.755421555,74.09169861,6.942810435,57.65125091,177.3144812,132.6735476,0.371567857,Loamy Soil,Cotton,Compost
17.07647248,0.373587738,113.2268345,5.561102477,54.55515315,32.6924389,53.74489188,1.389865696,Acidic Soil,Kidney Beans,DAP
30.10825502,0.758214349,42.49196832,6.775559487,56.51049197,158.4232247,91.59382271,2.198924636,Loamy Soil,Mung Bean,Balanced NPK Fertilizer
20.59817409,0.586293064,114.1997624,5.739118577,62.62417823,49.09561049,46.77305921,1.645023744,Acidic Soil,apple,DAP
25.1450959,0.765306765,157.3171128,6.630439034,65.95406818,156.073085,144.1344823,0.588750031,Loamy Soil,Jute,Compost
18.55387176,0.455517941,112.0375686,5.9161609,54.81427196,27.28480778,51.19029433,0.977710716,Acidic Soil,Kidney Beans,DAP
44.3810835,0.467790168,66.95860757,6.994075927,51.68790017,69.29145594,97.89901232,1.818770142,Neutral Soil,millet,Water Retaining Fertilizer
27.43648598,0.4976338,47.13604158,7.381117239,53.3550945,80.54157037,60.18199504,0.974178577,Neutral Soil,Lentil,Compost
26.10180221,0.670245643,108.40212,6.308873177,60.85763437,88.56135373,62.63135008,0.907870349,Loamy Soil,maize,Compost
28.45437884,0.650072349,108.8676768,6.590018505,61.92386892,91.34598647,78.90196951,1.553669258,Loamy Soil,maize,Water Retaining Fertilizer
28.56222688,0.47974833,102.8996148,5.317946708,60.59085822,35.44485044,45.29390841,2.65549756,Acidic Soil,Pigeon Peas,DAP
27.96872178,0.771177129,107.4416594,5.460716683,58.8185507,-37.64973873,57.8049979,1.692747766,Peaty Soil,mango,DAP
28.06919352,0.665835787,80.52040473,6.301946037,57.55501558,54.12525401,60.8367423,1.156624051,Acidic Soil,mango,Water Retaining Fertilizer
28.94934018,0.578211724,52.7110259,7.044660099,53.61658097,140.2602418,118.7681578,2.131785909,Neutral Soil,Black gram,Water Retaining Fertilizer
31.53362645,0.442976408,116.294722,6.628269306,56.18637861,51.34680828,69.82434045,1.988732406,Acidic Soil,mango,Water Retaining Fertilizer
26.31537157,0.632412342,166.2588326,5.702826518,74.22878179,46.93717637,51.8754108,0.597134214,Acidic Soil,Coconut,DAP
22.66546254,0.580552166,120.2444345,5.705608455,64.90127248,42.66109833,45.92525774,1.167694059,Acidic Soil,apple,DAP
27.1140463,0.534017603,98.79469283,5.886249873,55.90804563,54.44984823,47.77236788,0.649625224,Acidic Soil,mango,Muriate of Potash
24.07972579,0.750859956,91.30105505,7.401977243,57.42958237,78.14172171,50.13902176,2.29961139,Peaty Soil,Cotton,Organic Fertilizer
15.49538049,0.713696098,99.0059872,6.657867621,61.20205226,122.9419768,81.77372387,2.07225493,Loamy Soil,orange,Balanced NPK Fertilizer
29.73494791,0.74455699,57.66609476,6.825272938,59.42422573,157.8173412,153.7218311,0.676219568,Loamy Soil,Mung Bean,Compost
28.77650245,0.568876036,-85.70959335,6.727437813,62.67114478,99.6874325,109.1525661,1.677029357,Neutral Soil,Coffee,Water Retaining Fertilizer
28.71254057,0.535233987,56.71577004,9.481259676,51.03368335,21.69313868,59.04314908,-0.280559958,Peaty Soil,Moth Beans,DAP
14.25334381,0.591840657,82.32474369,5.697256616,56.62705687,47.16325016,40.45774735,0.817818658,Acidic Soil,grapes,DAP
17.46036308,0.427007243,69.54142219,6.593310004,49.22072583,42.25221923,50.76844779,2.560456109,Neutral Soil,Peas,Urea
22.08769775,0.483822704,215.3260997,5.869551665,72.78554212,54.67650778,55.7088584,1.659038351,Acidic Soil,Rubber,Lime
32.8422448,0.344761504,146.2042568,6.507024819,35.52771842,58.16845437,159.5640307,3.241983684,Acidic Soil,wheat,Urea
27.7355483,0.701054547,161.9247994,5.833473772,72.98840929,49.63577119,56.65260787,-0.280559958,Peaty Soil,Coconut,DAP
28.08459948,0.767407618,306.0816006,6.254808517,53.86562353,79.17690465,46.94949814,1.857786861,Peaty Soil,muskmelon,Muriate of Potash
30.76409105,0.54971839,63.16392454,5.617527189,59.22968011,56.88011079,56.78348218,2.387448062,Acidic Soil,grapes,Lime
30.47737906,0.496721918,213.0026651,6.932385385,68.03739192,138.3626086,137.9955661,2.568871021,Neutral Soil,Pigeon Peas,Water Retaining Fertilizer
16.11748239,0.576400018,84.83268175,5.702085922,52.89385654,32.23010402,61.00889713,1.331506996,Acidic Soil,Kidney Beans,DAP
25.06840035,0.431529735,204.964009,6.060895943,35.52771842,54.75338563,68.66632675,3.241983684,Acidic Soil,Coconut,Urea
32.02133703,0.643559455,51.32827558,7.226557818,60.10199747,141.73302,115.5792527,0.852759693,Loamy Soil,Black gram,Compost
33.91339408,0.809839438,70.36267862,7.670446099,59.17714755,64.27065154,63.93877868,2.678908472,Peaty Soil,Black gram,Organic Fertilizer
33.49147321,0.779567909,219.2582807,6.956961789,85.62424151,152.5965014,143.3702592,0.810381178,Loamy Soil,papaya,Compost
22.41736736,0.711857007,91.1074503,5.815153329,56.58995482,35.98899761,52.56216115,0.64930667,Acidic Soil,Tobacco,DAP
32.43429197,0.388662017,87.64260462,4.456429965,55.6855986,38.02614481,45.28177744,-0.280559958,Acidic Soil,Pigeon Peas,DAP
24.58962203,0.507876469,26.63777345,6.334771283,57.37781079,64.01665087,42.89408034,1.883862257,Acidic Soil,watermelon,Muriate of Potash
28.35108806,0.939401705,214.8334222,6.054365666,72.18893541,79.11666976,67.80666146,2.201564851,Peaty Soil,rice,Organic Fertilizer
50.17984508,0.584700731,199.0509398,7.090284715,35.52771842,94.54248492,107.0660107,1.979104128,Neutral Soil,Jute,Urea
25.35446333,0.694621642,306.0816006,7.809432688,58.59721947,63.33239998,65.52771355,2.062410758,Peaty Soil,Cotton,Water Retaining Fertilizer
13.87072066,0.677268697,74.18512875,5.650625707,55.67837635,47.73881668,159.5640307,1.672501067,Acidic Soil,maize,DAP
26.35110261,0.712627979,52.19653162,6.313309098,55.44671103,75.78512424,63.15340951,1.939859913,Loamy Soil,watermelon,Balanced NPK Fertilizer
26.15517733,0.513513568,16.3965345,7.467648324,51.67797824,60.19506628,-20.50910839,0.817686139,Neutral Soil,Moth Beans,Muriate of Potash
32.72804834,0.646418387,112.0170342,6.204409812,86.96971052,68.6600467,55.29299339,1.328325431,Acidic Soil,banana,Water Retaining Fertilizer
22.09270449,0.77010874,190.9858333,6.799170254,66.82339987,118.51604,127.0699501,0.923261045,Loamy Soil,Jute,Compost
29.5875008,0.707811807,110.1728025,6.348976606,66.69303566,79.30653704,68.13189885,0.495703405,Acidic Soil,orange,Compost
23.8242351,0.769176485,33.0639528,6.259157549,55.56560461,56.06149492,41.59261335,1.445373149,Peaty Soil,muskmelon,Muriate of Potash
27.16674896,0.666539507,134.2500952,6.336301453,60.78785547,81.24863068,92.6131958,2.316114292,Loamy Soil,Coffee,Water Retaining Fertilizer
25.68004602,0.493461257,202.9195342,5.79231693,84.23956858,54.65331934,69.71129177,2.290671149,Acidic Soil,Coconut,Lime
24.77006514,0.468217199,164.2992876,4.489359858,64.4267807,41.98405629,45.74813047,2.013415192,Acidic Soil,Tea,DAP
23.2169796,0.745885862,105.3765456,6.284556879,62.29520877,42.96736853,52.10366186,2.11632569,Peaty Soil,banana,DAP
27.50371646,0.543401334,152.6315883,5.641684259,73.40400295,54.39008691,51.68968722,1.886153243,Acidic Soil,Coconut,Lime
27.11376277,0.741392398,129.9735785,7.406306536,61.86914891,145.7949571,159.5640307,2.245502663,Loamy Soil,Coffee,Balanced NPK Fertilizer
25.46084848,0.438723421,318.325369,5.465495107,78.69767593,43.00582625,65.2590467,1.106855897,Acidic Soil,Rubber,DAP
49.80531029,0.55430592,131.927096,6.743456966,71.70908408,102.5652355,-20.50910839,1.666090927,Loamy Soil,Adzuki Beans,Muriate of Potash
20.77877049,0.602094462,367.7412901,4.188497987,81.49549023,31.49144682,159.5640307,1.990695095,Acidic Soil,Rubber,DAP
30.83108204,0.524920975,95.89969502,6.802209154,53.89246016,41.17274068,65.02812585,2.19657593,Neutral Soil,Pigeon Peas,DAP
27.64393056,0.717368945,18.60629123,8.82843282,51.41217591,63.60450007,48.31616581,1.567836163,Peaty Soil,muskmelon,Muriate of Potash
21.64597599,0.801615379,83.25232829,6.036044426,61.69344371,55.22791817,59.73669319,1.590501036,Peaty Soil,banana,Organic Fertilizer
26.03961259,0.874311391,263.3513228,5.973094552,79.94100656,57.09595097,63.45739417,1.272333517,Peaty Soil,rice,Lime
50.17984508,0.535837262,134.9992526,5.551136856,68.93681949,50.40760778,63.77013205,0.924299682,Acidic Soil,Sugarcane,Lime
4.011486444,0.643857982,352.8242431,5.390377983,85.08769858,37.60819326,68.305782,0.479384497,Acidic Soil,Rubber,DAP
24.7079382,0.633276574,63.64321422,6.029195903,57.35265315,40.75907939,57.62209891,0.904792247,Acidic Soil,Tobacco,DAP
35.69754945,0.972361206,135.362391,6.523685022,59.2391538,49.82302816,159.5640307,2.200284461,Acidic Soil,Pigeon Peas,DAP
30.77589445,0.797578528,136.4391918,6.462409779,64.07709294,57.16253677,80.44420535,1.689249942,Peaty Soil,Ground Nut,Organic Fertilizer
27.57779907,0.522390755,40.15285042,6.435482465,54.83859286,91.60504676,60.49486651,1.668248632,Neutral Soil,Mung Bean,Water Retaining Fertilizer
40.47416986,0.57879698,34.63304084,6.971138694,52.71183409,104.4534664,146.8801809,2.279653669,Neutral Soil,millet,Water Retaining Fertilizer
21.24983957,0.743850787,191.2824737,6.989162384,68.26590661,153.5704484,152.442148,2.091261096,Loamy Soil,rice,Balanced NPK Fertilizer
29.6369624,0.78655483,172.3502734,6.062673689,79.31867181,-37.64973873,80.30730758,1.523228562,Peaty Soil,Coconut,DAP
28.01481794,0.775273604,113.4274018,6.17857568,66.48606781,60.96656052,55.48709933,1.878369053,Peaty Soil,banana,Organic Fertilizer
38.48502069,0.73841779,71.95979205,6.254388285,61.45562883,60.31279199,54.04429373,2.110212421,Acidic Soil,grapes,General Purpose Fertilizer
18.78381001,0.41892623,140.2682386,5.493256353,51.7582522,41.9132212,58.66531896,1.405165695,Acidic Soil,Kidney Beans,DAP
18.93494089,0.502761853,71.12244472,6.100075494,53.0616269,34.44571698,159.5640307,2.351723674,Acidic Soil,Tobacco,DAP
18.02308627,0.820230149,33.88846414,6.062965808,51.18070357,21.27191276,159.5640307,1.346899981,Peaty Soil,Peas,DAP
24.63710353,0.50032367,111.8695154,6.638903977,63.6291532,93.64262883,66.62625378,0.948197554,Neutral Soil,orange,Compost
33.72821517,0.227436131,66.40200112,7.757093281,60.21632092,68.32167666,54.23473804,0.788445953,Peaty Soil,Black gram,Compost
28.37941436,0.750159749,215.7224788,6.441049997,85.66845532,65.90646012,81.02093379,0.678832263,Acidic Soil,Coconut,Compost
25.7546901,0.972361206,57.09160208,6.581898411,55.20259843,67.5243998,59.97639242,0.977340979,Acidic Soil,Cotton,Compost
